place_id,name,link,main_category,categories,rating,reviews,address,about,website,featured_image,phone,all_images,detailed_reviews
ChIJVTo0uTuSOxARfjwNhxf_Zvc,Timest Web - Website Design Company,https://www.google.com/maps/place/Timest+Web+-+Website+Design+Company/data=!4m7!3m6!1s0x103b923bb9343a55:0xf766ff17870d3c7e!8m2!3d6.5467122!4d3.3312971!16s%2Fg%2F11fylkb1jx!19sChIJVTo0uTuSOxARfjwNhxf_Zvc?authuser=0&hl=en&rclk=1,Website designer,"Website designer, E-commerce service, Information services, Web hosting company",4.9,53,"Timest Web - Website Design Company, 13 Asa-Afariogun St, Isolo, Lagos 100263, Lagos","Timest Web is a Web Development & IT Consulting company based in Lagos, Nigeria.
We are web experts. A team of designers, developers, marketers, and strategists who identify problems and provide solutions.",https://www.timestweb.net/,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5mNuRuYjncIydHXAGD8w2w&cb_client=search.gws-prod.gps&w=211&h=120&yaw=158.35553&pitch=0&thumbfov=100,08135877642,"{https://lh5.googleusercontent.com/p/AF1QipNpyh-RCYKj2PT36NdiOz7SLeTgFBKP27kdN6LJ=w529-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipMP2U4h08v5zSI1M-ixuuGKI1wlUlIVv2b9FLX0=w562-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipM9eIkQOddL_8l_93ikWZTxDqBJvXWBpG1t8Fe6=w312-h298-k-no, https://lh5.googleusercontent.com/p/AF1QipPXqfxRyXt01NExrfk5TYusN0XImOEutoAUP1uo=w298-h298-k-no}","[{'review_id_hash': '0894ca975f01b5725d74301f5f34d7ab', 'rating': 5, 'review_text': 'Hmm, I honestly don t know where to begin, having Timest web build my site is single-handedly one of the best decisions I ve ever made . They are very patient, polite and extremely professional. Even when i didn t make it easy , they still came through ; special thanks to Deji and his team , God bless you guys .', 'published_at': 'a day ago', 'published_at_date': '2024-02-11 01:37:54.181559', 'response_from_owner_text': 'Thank you so much Ms. Ngozi for trusting our services.', 'response_from_owner_ago': 'a day ago', 'response_from_owner_date': '2024-02-11 01:37:54.181559', 'review_likes_count': 0, 'total_number_of_reviews_by_reviewer': 1, 'total_number_of_photos_by_reviewer': None, 'is_local_guide': False, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': 'b026ebe9b32a3c5bc50be1a77f40e9c9', 'rating': 5, 'review_text': 'Well. The rating says it all', 'published_at': '6 months ago', 'published_at_date': '2023-08-12 01:37:54.198814', 'response_from_owner_text': 'Thank you Victor', 'response_from_owner_ago': '6 months ago', 'response_from_owner_date': '2023-08-12 01:37:54.198814', 'review_likes_count': 0, 'total_number_of_reviews_by_reviewer': 13, 'total_number_of_photos_by_reviewer': 9, 'is_local_guide': True, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': '4da5b38d45d2099fc055026e75cca1fa', 'rating': 5, 'review_text': 'Fast and Efficient service.', 'published_at': '7 months ago', 'published_at_date': '2023-07-12 01:37:54.208793', 'response_from_owner_text': 'Thank you Mr. Elliot', 'response_from_owner_ago': '7 months ago', 'response_from_owner_date': '2023-07-12 01:37:54.208793', 'review_likes_count': 0, 'total_number_of_reviews_by_reviewer': 10, 'total_number_of_photos_by_reviewer': 5, 'is_local_guide': False, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': 'f37feeed457dcdb76239f1f1316ae49d', 'rating': 5, 'review_text': 'This is the best website builder in nigeria I am a living evidence to this testimony', 'published_at': '7 months ago', 'published_at_date': '2023-07-12 01:37:54.216781', 'response_from_owner_text': 'Huh.. Thank you sir', 'response_from_owner_ago': '7 months ago', 'response_from_owner_date': '2023-07-12 01:37:54.216781', 'review_likes_count': 0, 'total_number_of_reviews_by_reviewer': 1, 'total_number_of_photos_by_reviewer': 1, 'is_local_guide': False, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': '1e82370df91b08b3837c6c355b2ee06a', 'rating': 5, 'review_text': 'I really have a very good experience with Timest web. They are professional in what they do. Customer satisfaction in their priority. The have a very good customer service.The most important thing I love about their service was that, They are always available to answer all my questions and clarify all my doubts 24/7.', 'published_at': '8 months ago', 'published_at_date': '2023-06-12 01:37:54.223883', 'response_from_owner_text': 'Thank you Mr. Emma', 'response_from_owner_ago': '8 months ago', 'response_from_owner_date': '2023-06-12 01:37:54.223883', 'review_likes_count': 0, 'total_number_of_reviews_by_reviewer': 2, 'total_number_of_photos_by_reviewer': 1, 'is_local_guide': False, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': 'd0de73a2962a5892c6a4516f80249113', 'rating': 5, 'review_text': 'Times web did a great job for me. My website looks exactly how I wanted it, they were very patient with me and acted on all instructions spontaneously. I recommend them   don t look further', 'published_at': '9 months ago', 'published_at_date': '2023-05-12 01:37:54.237825', 'response_from_owner_text': 'Thank you so much Ms. Olayinka', 'response_from_owner_ago': '9 months ago', 'response_from_owner_date': '2023-05-12 01:37:54.237825', 'review_likes_count': 0, 'total_number_of_reviews_by_reviewer': 3, 'total_number_of_photos_by_reviewer': None, 'is_local_guide': False, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': '3cd6d2bd5f5b039aa2836d48daf5b38a', 'rating': 5, 'review_text': '', 'published_at': 'a year ago', 'published_at_date': '2023-02-12 01:37:54.251831', 'response_from_owner_text': 'Thank you Damilare', 'response_from_owner_ago': 'a day ago', 'response_from_owner_date': '2024-02-11 01:37:54.251831', 'review_likes_count': 0, 'total_number_of_reviews_by_reviewer': 1, 'total_number_of_photos_by_reviewer': None, 'is_local_guide': False, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': '6a64ee34a84f934857f6c61c87e0492b', 'rating': 5, 'review_text': 'I came across this company by mere searching on Instagram. Before now, I have lost thousands of pounds looking for web designer and manager. While some took my money and didnt deliver at all, some delivered half baked job. But everything changed with Deji of Timest.He is so kind, very reassuring,  proactive and also reactive. And oh! Yes, he knows his onions. He is ever ready to assist anytime of the day or night. Deji has great communication skill. There was clear communication of what my expectations were and what Timest could offer in achieving them. Deji wrote a clear plan on how to achieve them and ticked them each time anyone of them was achieved. So it was visual.  There was no  I thought you were going to do this or I thought this was what we said, there was no thoughting at anytime. I loved that I was involved all through the process. Once they began working with me. Deji opened a WhatsApp group with me and Damilola. This ensured smooth communication. Deji is very open and honest. There was a time he was to pay for something. But he sent me the receipt of the companys quote.  He could have just given me any price and there was no one way I would have known. Deji has the customer best interest at heart as he will guide you into choosing cheaper option that will meet your need. I was beyond satisfied with their customer service. I cant recommend them enough. Thank you Deji Thank you Damilola Thank you Timest web', 'published_at': 'a year ago', 'published_at_date': '2023-02-12 01:37:54.264795', 'response_from_owner_text': 'Wow wow wowww This is one our best review for the year Thank you so much ma for the trust. We wish you more sales', 'response_from_owner_ago': 'a year ago', 'response_from_owner_date': '2023-02-12 01:37:54.264795', 'review_likes_count': 0, 'total_number_of_reviews_by_reviewer': 1, 'total_number_of_photos_by_reviewer': None, 'is_local_guide': False, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': '2175af287e552bd44ad9d239ff53c229', 'rating': 2, 'review_text': 'They do not reply to quote request as stated on the acknowledgement email', 'published_at': 'a year ago', 'published_at_date': '2023-02-12 01:37:54.278915', 'response_from_owner_text': 'Hello Benjamin Igba We never received your request. Kindly tell us your requirements and well provide you appropriate quote', 'response_from_owner_ago': 'a year ago', 'response_from_owner_date': '2023-02-12 01:37:54.278915', 'review_likes_count': 0, 'total_number_of_reviews_by_reviewer': 14, 'total_number_of_photos_by_reviewer': 3, 'is_local_guide': True, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': 'cf4b0ad76927c6a743e73b8ba0e2aae8', 'rating': 5, 'review_text': 'Deji and TIMEST the Web Team have been such a wonderful experience. The customer service and attention to detail is amazing! We at Turner Global Enterprises in the United States definitely recommend their services and team for all your website needs and requirements.', 'published_at': 'a year ago', 'published_at_date': '2023-02-12 01:37:54.292878', 'response_from_owner_text': 'Wow Thank you so much sir. We really appreciate the company for trusting us .', 'response_from_owner_ago': 'a year ago', 'response_from_owner_date': '2023-02-12 01:37:54.292878', 'review_likes_count': 0, 'total_number_of_reviews_by_reviewer': 4, 'total_number_of_photos_by_reviewer': None, 'is_local_guide': False, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': '35a2cc87b363b7878949d2022b845da3', 'rating': 5, 'review_text': 'They did a really really good job. What I loved most about them was the fact that even when I changed the design I wanted initially, they didn t even complain at all, and even kept asking if I still wanted to change anything else, So patient and understanding.', 'published_at': 'a year ago', 'published_at_date': '2023-02-12 01:37:55.959367', 'response_from_owner_text': 'Thank you so much Dew', 'response_from_owner_ago': 'a year ago', 'response_from_owner_date': '2023-02-12 01:37:55.959367', 'review_likes_count': 0, 'total_number_of_reviews_by_reviewer': 1, 'total_number_of_photos_by_reviewer': None, 'is_local_guide': False, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': '2ca52a6ef4f6910753183b8e21ddf22b', 'rating': 5, 'review_text': 'Trustworthy company. Always reliable. I have used them for over 3 years now to manage all my business and personal websites. When you call they are always ready to deliver. All of their work is always exceptional quality. The founder of the company has great work ethics and I will definitely be a returning customer. Excellent Service always.', 'published_at': 'a year ago', 'published_at_date': '2023-02-12 01:37:55.977993', 'response_from_owner_text': 'Thank you so much ma', 'response_from_owner_ago': 'a year ago', 'response_from_owner_date': '2023-02-12 01:37:55.977993', 'review_likes_count': 0, 'total_number_of_reviews_by_reviewer': 2, 'total_number_of_photos_by_reviewer': None, 'is_local_guide': False, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': 'de871ff444c32c8d8db818272cfac4d4', 'rating': 4, 'review_text': 'Quality work was delivered within agreed timelines.', 'published_at': 'a year ago', 'published_at_date': '2023-02-12 01:37:55.991980', 'response_from_owner_text': 'Thank you Mr. Tobi', 'response_from_owner_ago': 'a year ago', 'response_from_owner_date': '2023-02-12 01:37:55.991980', 'review_likes_count': 0, 'total_number_of_reviews_by_reviewer': 37, 'total_number_of_photos_by_reviewer': 2, 'is_local_guide': True, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': '347f17267fd067731288fcfc7986921b', 'rating': 5, 'review_text': 'Timest web is very creative. Timest web is very professional Timest web is very patient Timest web is very prompt Timest web is a good adviser I can go on and on....... Timest web is the best web designer and I will refer them anyday and any time.', 'published_at': 'a year ago', 'published_at_date': '2023-02-12 01:37:56.004854', 'response_from_owner_text': 'Thank you so much Mrs. Nkiru for the trust.', 'response_from_owner_ago': 'a year ago', 'response_from_owner_date': '2023-02-12 01:37:56.004854', 'review_likes_count': 0, 'total_number_of_reviews_by_reviewer': 2, 'total_number_of_photos_by_reviewer': None, 'is_local_guide': False, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': '775d47f113565955cd60ffdce83a2f61', 'rating': 5, 'review_text': 'I really just want to say a big thank you for how helpful you have been  ! Your customer service is Amazing ! We have been on this project since February and you are still always eager to help out , i really really appreciate , thank you so much You guys are the best all round', 'published_at': 'a year ago', 'published_at_date': '2023-02-12 01:37:56.016825', 'response_from_owner_text': 'Thank you Amahair.', 'response_from_owner_ago': 'a year ago', 'response_from_owner_date': '2023-02-12 01:37:56.016825', 'review_likes_count': 0, 'total_number_of_reviews_by_reviewer': 3, 'total_number_of_photos_by_reviewer': None, 'is_local_guide': False, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': '63e975a59f3fa2ba7df96aeaba1b44a5', 'rating': 5, 'review_text': 'Timest Web is an exceptional website design company. They did an amazing job and I strongly recommend them. The customer service was great. Deji is very professional, respectful and trustworthy. You can trust him to complete the job in a timely manner. I m so glad I chose Timest Web. Thank you so much for a job well done!', 'published_at': 'a year ago', 'published_at_date': '2023-02-12 01:37:56.026795', 'response_from_owner_text': 'Wow.. Thank you so much ma for trusting our service.', 'response_from_owner_ago': 'a year ago', 'response_from_owner_date': '2023-02-12 01:37:56.026795', 'review_likes_count': 0, 'total_number_of_reviews_by_reviewer': 1, 'total_number_of_photos_by_reviewer': None, 'is_local_guide': False, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': '835b1d57d766522ec2d2acd179e10344', 'rating': 5, 'review_text': 'Deji is definitely the best web designer! He was efficient, always responded to all my questions and concerns, very comprehensive, and just an overall fantastic job! He exceeded my expectations! I will definitely do more business in the future. Thank you! I love my website', 'published_at': 'a year ago', 'published_at_date': '2023-02-12 01:37:56.037401', 'response_from_owner_text': 'Wow...Thank you ma', 'response_from_owner_ago': 'a year ago', 'response_from_owner_date': '2023-02-12 01:37:56.037401', 'review_likes_count': 1, 'total_number_of_reviews_by_reviewer': 1, 'total_number_of_photos_by_reviewer': None, 'is_local_guide': False, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': 'f22d99af8132ded840b6f02bf3679990', 'rating': 5, 'review_text': 'Timest Web has good ambience with customers and they are good at what they do.', 'published_at': 'a year ago', 'published_at_date': '2023-02-12 01:37:56.048959', 'response_from_owner_text': '', 'response_from_owner_ago': '', 'response_from_owner_date': None, 'review_likes_count': 1, 'total_number_of_reviews_by_reviewer': 5, 'total_number_of_photos_by_reviewer': None, 'is_local_guide': False, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': '1711bbfa2aa3308182803fd647c02f1f', 'rating': 5, 'review_text': 'My website development process went smoothly, Timest Web has got to be one of the best vendors Ive ever worked with - professional, courteous and patient.', 'published_at': 'a year ago', 'published_at_date': '2023-02-12 01:37:56.057936', 'response_from_owner_text': 'Wow. Thank you so much maam', 'response_from_owner_ago': 'a year ago', 'response_from_owner_date': '2023-02-12 01:37:56.057936', 'review_likes_count': 1, 'total_number_of_reviews_by_reviewer': 4, 'total_number_of_photos_by_reviewer': None, 'is_local_guide': False, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': '57129ab1af37779027d496ffeb3913ca', 'rating': 5, 'review_text': '', 'published_at': 'a year ago', 'published_at_date': '2023-02-12 01:37:56.066914', 'response_from_owner_text': '', 'response_from_owner_ago': '', 'response_from_owner_date': None, 'review_likes_count': 0, 'total_number_of_reviews_by_reviewer': None, 'total_number_of_photos_by_reviewer': None, 'is_local_guide': None, 'review_translated_text': None, 'response_from_owner_translated_text': None}]"
ChIJzTc3qWOROxARO0dorYultlk,SEYTECH NG | Web Design Agency in Nigeria,https://www.google.com/maps/place/SEYTECH+NG+%7C+Web+Design+Agency+in+Nigeria/data=!4m7!3m6!1s0x103b9163a93737cd:0x59b6a58bad68473b!8m2!3d6.5127349!4d3.3673892!16s%2Fg%2F11thnq0kd5!19sChIJzTc3qWOROxARO0dorYultlk?authuser=0&hl=en&rclk=1,Website designer,Website designer,5,21,"SEYTECH NG | Web Design Agency in Nigeria, A3080, Tejuosho Shopping Complex Lagos, Lagos","Seytech is a leading Digital agency in Nigeria, with a focus on Web Development, Logo and Branding, Design, 3d Animation, SEO and Digital Marketing.",https://www.seytech.com.ng/,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fmMHrZh-q6Xn5aRCl2v_vA&cb_client=search.gws-prod.gps&w=211&h=120&yaw=79.16398&pitch=0&thumbfov=100,09134771812,"{https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fmMHrZh-q6Xn5aRCl2v_vA&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=79.16398&pitch=0&thumbfov=100, https://lh5.googleusercontent.com/p/AF1QipM3BFK_Mj9ONEA7XgsRwBzvd61NfAuwObPzt9TL=w529-h298-k-no}","[{'review_id_hash': '8966a3dacc1c20fe9c0dcdba032c20c7', 'rating': 5, 'review_text': '', 'published_at': 'a year ago', 'published_at_date': '2023-02-12 01:37:57.713084', 'response_from_owner_text': '', 'response_from_owner_ago': '', 'response_from_owner_date': None, 'review_likes_count': 0, 'total_number_of_reviews_by_reviewer': None, 'total_number_of_photos_by_reviewer': None, 'is_local_guide': None, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': '4f7ad8b3dc48c6e8eb106db53bacf90e', 'rating': 5, 'review_text': '', 'published_at': 'a year ago', 'published_at_date': '2023-02-12 01:37:57.721861', 'response_from_owner_text': '', 'response_from_owner_ago': '', 'response_from_owner_date': None, 'review_likes_count': 0, 'total_number_of_reviews_by_reviewer': None, 'total_number_of_photos_by_reviewer': None, 'is_local_guide': None, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': '4a5f8a32f656d03922070f8bf9cd3e3a', 'rating': 5, 'review_text': '', 'published_at': 'a year ago', 'published_at_date': '2023-02-12 01:37:57.729835', 'response_from_owner_text': '', 'response_from_owner_ago': '', 'response_from_owner_date': None, 'review_likes_count': 0, 'total_number_of_reviews_by_reviewer': None, 'total_number_of_photos_by_reviewer': None, 'is_local_guide': None, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': 'd6bd2ba0402335da7569a9994c19425f', 'rating': 5, 'review_text': '', 'published_at': 'a year ago', 'published_at_date': '2023-02-12 01:37:57.737815', 'response_from_owner_text': '', 'response_from_owner_ago': '', 'response_from_owner_date': None, 'review_likes_count': 0, 'total_number_of_reviews_by_reviewer': None, 'total_number_of_photos_by_reviewer': None, 'is_local_guide': None, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': '78480671d33859677c0f1d00514bf23a', 'rating': 5, 'review_text': 'I love the work I got. Very professional with good communications.', 'published_at': 'a year ago', 'published_at_date': '2023-02-12 01:37:57.744826', 'response_from_owner_text': '', 'response_from_owner_ago': '', 'response_from_owner_date': None, 'review_likes_count': 0, 'total_number_of_reviews_by_reviewer': 3, 'total_number_of_photos_by_reviewer': None, 'is_local_guide': False, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': 'a9c969e1ff8b19e1db86bdbf8238b42d', 'rating': 5, 'review_text': '', 'published_at': 'a year ago', 'published_at_date': '2023-02-12 01:37:57.753417', 'response_from_owner_text': '', 'response_from_owner_ago': '', 'response_from_owner_date': None, 'review_likes_count': 0, 'total_number_of_reviews_by_reviewer': 1, 'total_number_of_photos_by_reviewer': None, 'is_local_guide': False, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': '7a05b88114bc4f0f2ff5f388a80ab64e', 'rating': 5, 'review_text': '', 'published_at': 'a year ago', 'published_at_date': '2023-02-12 01:37:57.761391', 'response_from_owner_text': '', 'response_from_owner_ago': '', 'response_from_owner_date': None, 'review_likes_count': 0, 'total_number_of_reviews_by_reviewer': None, 'total_number_of_photos_by_reviewer': None, 'is_local_guide': None, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': '778388c7ca7ff013669d8b0d42f6ecb9', 'rating': 5, 'review_text': '', 'published_at': 'a year ago', 'published_at_date': '2023-02-12 01:37:57.768371', 'response_from_owner_text': '', 'response_from_owner_ago': '', 'response_from_owner_date': None, 'review_likes_count': 0, 'total_number_of_reviews_by_reviewer': None, 'total_number_of_photos_by_reviewer': None, 'is_local_guide': None, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': '7f2cb79b08834754c91dcc2928f4045b', 'rating': 5, 'review_text': '', 'published_at': 'a year ago', 'published_at_date': '2023-02-12 01:37:57.775760', 'response_from_owner_text': '', 'response_from_owner_ago': '', 'response_from_owner_date': None, 'review_likes_count': 0, 'total_number_of_reviews_by_reviewer': None, 'total_number_of_photos_by_reviewer': None, 'is_local_guide': None, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': 'd6734378973b0b09bc1baf47b0b42da2', 'rating': 5, 'review_text': '', 'published_at': 'a year ago', 'published_at_date': '2023-02-12 01:37:57.782740', 'response_from_owner_text': '', 'response_from_owner_ago': '', 'response_from_owner_date': None, 'review_likes_count': 0, 'total_number_of_reviews_by_reviewer': None, 'total_number_of_photos_by_reviewer': None, 'is_local_guide': None, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': '90ed4c59a2601ab809bc505770232bb4', 'rating': 5, 'review_text': '', 'published_at': 'a year ago', 'published_at_date': '2023-02-12 01:37:59.362284', 'response_from_owner_text': '', 'response_from_owner_ago': '', 'response_from_owner_date': None, 'review_likes_count': 0, 'total_number_of_reviews_by_reviewer': None, 'total_number_of_photos_by_reviewer': None, 'is_local_guide': None, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': 'ccf1d20f1c86f569c9c5610e5204f916', 'rating': 5, 'review_text': 'Really great to rely on a service and they never disappoint', 'published_at': 'a year ago', 'published_at_date': '2023-02-12 01:37:59.374438', 'response_from_owner_text': '', 'response_from_owner_ago': '', 'response_from_owner_date': None, 'review_likes_count': 0, 'total_number_of_reviews_by_reviewer': 2, 'total_number_of_photos_by_reviewer': None, 'is_local_guide': False, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': 'c7b1ccaa652f73349210dcfaf8e00c5f', 'rating': 5, 'review_text': '', 'published_at': 'a year ago', 'published_at_date': '2023-02-12 01:37:59.391863', 'response_from_owner_text': '', 'response_from_owner_ago': '', 'response_from_owner_date': None, 'review_likes_count': 0, 'total_number_of_reviews_by_reviewer': 1, 'total_number_of_photos_by_reviewer': None, 'is_local_guide': False, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': 'ecc629fcd13ffaa0047753edb3c6b1d8', 'rating': 5, 'review_text': '', 'published_at': 'a year ago', 'published_at_date': '2023-02-12 01:37:59.405775', 'response_from_owner_text': '', 'response_from_owner_ago': '', 'response_from_owner_date': None, 'review_likes_count': 0, 'total_number_of_reviews_by_reviewer': None, 'total_number_of_photos_by_reviewer': None, 'is_local_guide': None, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': '59b3a6b3da8fdbd23329c7d9c6c22b97', 'rating': 5, 'review_text': '', 'published_at': 'a year ago', 'published_at_date': '2023-02-12 01:37:59.415748', 'response_from_owner_text': '', 'response_from_owner_ago': '', 'response_from_owner_date': None, 'review_likes_count': 0, 'total_number_of_reviews_by_reviewer': None, 'total_number_of_photos_by_reviewer': None, 'is_local_guide': None, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': '8c67b64751ec41499436d653eb2a1bac', 'rating': 5, 'review_text': '', 'published_at': 'a year ago', 'published_at_date': '2023-02-12 01:37:59.427887', 'response_from_owner_text': '', 'response_from_owner_ago': '', 'response_from_owner_date': None, 'review_likes_count': 0, 'total_number_of_reviews_by_reviewer': None, 'total_number_of_photos_by_reviewer': None, 'is_local_guide': None, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': 'f67e515a929657c83a308a220d928fb1', 'rating': 5, 'review_text': '', 'published_at': 'a year ago', 'published_at_date': '2023-02-12 01:37:59.444147', 'response_from_owner_text': '', 'response_from_owner_ago': '', 'response_from_owner_date': None, 'review_likes_count': 0, 'total_number_of_reviews_by_reviewer': None, 'total_number_of_photos_by_reviewer': None, 'is_local_guide': None, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': 'ab3f9af1ced094ca4ae67677e1b01712', 'rating': 5, 'review_text': '', 'published_at': 'a year ago', 'published_at_date': '2023-02-12 01:37:59.460966', 'response_from_owner_text': '', 'response_from_owner_ago': '', 'response_from_owner_date': None, 'review_likes_count': 0, 'total_number_of_reviews_by_reviewer': None, 'total_number_of_photos_by_reviewer': None, 'is_local_guide': None, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': '3641b1112e57ffbca8ad8bb79fd37bff', 'rating': 5, 'review_text': '', 'published_at': 'a year ago', 'published_at_date': '2023-02-12 01:37:59.470941', 'response_from_owner_text': '', 'response_from_owner_ago': '', 'response_from_owner_date': None, 'review_likes_count': 0, 'total_number_of_reviews_by_reviewer': None, 'total_number_of_photos_by_reviewer': None, 'is_local_guide': None, 'review_translated_text': None, 'response_from_owner_translated_text': None}, {'review_id_hash': '812ae7c4d2ad8c1a05ff177875b54e2e', 'rating': 5, 'review_text': 'SeyTech is highly reliable. I recommend thier services 10/10. Logo designs, invitation cards, website and social media traffic.', 'published_at': 'a year ago', 'published_at_date': '2023-02-12 01:37:59.480914', 'response_from_owner_text': '', 'response_from_owner_ago': '', 'response_from_owner_date': None, 'review_likes_count': 1, 'total_number_of_reviews_by_reviewer': 6, 'total_number_of_photos_by_reviewer': None, 'is_local_guide': False, 'review_translated_text': None, 'response_from_owner_translated_text': None}]"
